,Industry_code_NZSIOC,Year,Additions to fixed assets,Closing stocks,Current assets,Current liabilities,Current ratio,Depreciation,Disposals of fixed assets,Fixed tangible assets,"Government funding, grants and subsidies",Indirect taxes,Interest and donations,"Interest, dividends and donations",Liabilities structure,Non-operating expenses,Non-operating income,Opening stocks,Other assets,Other liabilities,Other purchases and operating expenses,Purchases and other operating expenses,Purchases of goods bought for resale,Quick ratio,Redundancy and severance,Return on equity,Return on total assets,Salaries and wages paid,Sales of goods not further processed,Sales of other goods and services,Shareholders funds or owners equity,Surplus before income tax,Surplus per employee count,Total assets,Total equity and liabilities,Total expenditure,Total income,Total income per employee count(3),Liability,Leverage ratio
405,RS211,2013,182.0,243.0,1052.0,869.0,121.0,83.0,100.0,652.0,0.0,19.0,45.0,11.0,33.0,14.0,14.0,226.0,311.0,482.0,0.0,2679.0,0.0,93.0,0.0,46.0,15.0,1192.0,0.0,0.0,664.0,308.0,12700.0,7.608374474380783,2015.0,4032.0,4323.0,179000.0,1351.0,2.0346385542168677
406,RS211,2014,165.0,259.0,1122.0,871.0,129.0,88.0,81.0,672.0,0.0,21.0,44.0,9.0,35.0,12.0,17.0,251.0,298.0,496.0,0.0,2829.0,0.0,99.0,0.0,47.0,16.0,1246.0,0.0,0.0,726.0,344.0,13900.0,7.646353722445999,2093.0,4240.0,4576.0,184600.0,1367.0,1.8829201101928374
407,RS211,2015,199.0,264.0,1218.0,1023.0,119.0,93.0,84.0,746.0,0.0,20.0,48.0,11.0,33.0,28.0,12.0,253.0,328.0,521.0,0.0,2927.0,0.0,93.0,1.0,48.0,16.0,1337.0,0.0,0.0,749.0,362.0,14200.0,7.73718007783463,2292.0,4452.0,4802.0,188500.0,1544.0,2.061415220293725
408,RS212,2013,150.0,51.0,339.0,367.0,92.0,62.0,82.0,571.0,0.0,12.0,26.0,5.0,34.0,9.0,9.0,51.0,290.0,430.0,0.0,825.0,0.0,78.0,0.0,43.0,15.0,535.0,0.0,0.0,403.0,175.0,10800.0,7.0909098220799835,1201.0,1469.0,1644.0,101700.0,797.0,1.977667493796526
409,RS212,2014,138.0,48.0,361.0,380.0,95.0,68.0,73.0,560.0,0.0,12.0,28.0,4.0,33.0,9.0,10.0,50.0,309.0,439.0,0.0,861.0,0.0,82.0,0.0,41.0,14.0,572.0,0.0,0.0,412.0,170.0,10200.0,7.115582126184454,1231.0,1551.0,1722.0,103400.0,819.0,1.9878640776699028
410,RS212,2015,175.0,52.0,379.0,452.0,84.0,70.0,81.0,616.0,0.0,14.0,35.0,5.0,32.0,9.0,10.0,51.0,354.0,468.0,0.0,891.0,0.0,72.0,7.034188034188034,46.0,15.0,611.0,0.0,0.0,428.0,196.0,11400.0,7.206377291472252,1348.0,1630.0,1826.0,106200.0,920.0,2.149532710280374
411,RS214,2013,47.0,15.0,2516.0,797.0,316.0,48.0,32.0,1259.0,0.0,4.0,217.0,888.0,88.0,59.0,233.0,15.0,3344.0,49.0,0.0,1055.0,0.0,314.0,7.034188034188034,6.0,5.0,635.0,0.0,0.0,6273.0,371.0,27200.0,8.870522545103873,7119.0,2018.0,2390.0,174700.0,846.0,0.13486370157819225
412,RS214,2014,46.0,14.0,2772.0,919.0,302.0,53.0,9.0,1385.0,0.0,4.0,242.0,903.0,87.0,31.0,212.0,14.0,3327.0,75.0,0.0,1118.0,0.0,300.0,7.034188034188034,5.0,4.0,671.0,0.0,0.0,6489.0,296.0,21900.0,8.92052268739398,7484.0,2120.0,2416.0,178300.0,994.0,0.15318230852211434
413,RS214,2015,83.0,18.0,2908.0,936.0,311.0,49.0,24.0,1676.0,0.0,4.0,299.0,966.0,88.0,29.0,369.0,16.0,3473.0,57.0,0.0,1177.0,0.0,309.0,7.034188034188034,7.0,6.0,705.0,0.0,0.0,7064.0,471.0,33700.0,8.994296557777195,8057.0,2263.0,2732.0,195700.0,993.0,0.14057191392978483
414,ZZ11,2013,1339.0,4041.0,9312.0,10212.0,91.0,820.0,375.0,8357.0,18.130841121495326,82.0,438.0,1792.8257142857142,46.0,93.0,177.0,3722.0,5434.0,2220.0,28496.0,0.0,1679.0,52.0,8.0,12.0,5.0,3894.0,2808.0,16626.5,10670.0,1227.0,17700.0,10.047674472848625,23102.0,35502.0,36411.0,523700.0,12432.0,1.1651358950328023
415,ZZ11,2014,1418.0,4493.0,10174.0,11306.0,90.0,852.0,340.0,9029.0,1.0,97.0,486.0,247.0,44.0,335.0,246.0,4133.0,5915.0,2817.0,35289.0,0.0,1740.0,50.0,10.0,4.0,2.0,4050.0,2919.0,19743.5,10994.0,412.0,5900.0,10.131300186698601,25117.0,42849.0,42900.0,613300.0,14123.0,1.2846097871566309
416,ZZ11,2015,2208.0,4039.0,10335.0,8519.0,121.0,849.0,260.0,10383.0,2.0,100.0,535.0,169.0,45.0,305.0,130.0,4485.0,5288.0,5662.0,28772.0,0.0,1547.0,74.0,27.0,17.0,8.0,4212.0,2112.0,18195.5,11825.0,2038.0,27700.0,10.166082559611265,26006.0,36319.0,38804.0,527300.0,14181.0,1.1992389006342494
